time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
1.457496,-1.746632,178.292984,22.912176,-0.279491,-0.9461,-0.163642,-0.048958,0.184255,-0.981658,1.818725,0,54.335777,1,0,1,1,0,0,,0.881858,-14.626373,171.006241,21.364431,0.066211,-0.99386,-0.088647,-0.068245,0.084123,-0.994116,0,0,65.315018,0,1,1,1,1,1,
1.471625,-1.058464,178.986374,22.400219,-0.28667,-0.942842,-0.16991,-0.043595,0.190008,-0.980814,1.803589,0,55.495308,1,0,1,1,0,0,,0.881971,-14.609585,170.420578,21.445358,0.068444,-0.993884,-0.08666,-0.069357,0.081913,-0.994223,0,0,65.010017,0,1,1,1,1,1,
1.501356,-0.804543,179.300751,22.464155,-0.288685,-0.941915,-0.171629,-0.041416,0.191379,-0.980642,1.844168,0,55.080311,1,0,1,1,0,0,,0.882084,-14.592064,169.928772,21.508341,0.069282,-0.993895,-0.085867,-0.070407,0.080988,-0.994225,0,0,64.574776,0,1,1,1,1,1,
1.531392,-0.900307,179.211868,22.929043,-0.303187,-0.938326,-0.166201,-0.041773,0.187329,-0.981409,2.022305,0.030444,53.940979,1,0,1,0,0,0,,0.882189,-14.502968,169.55838,21.422758,0.071263,-0.99387,-0.084524,-0.071376,0.079441,-0.994281,0,0,64.124794,0,1,1,1,1,1,
1.553758,-1.755356,178.754791,23.277025,-0.291834,-0.943754,-0.155436,-0.053645,0.178405,-0.982494,2.191821,0.161592,50.399818,1,0,1,0,0,0,,0.882301,-14.135712,169.524414,21.13768,0.072576,-0.993727,-0.085079,-0.071261,0.07992,-0.994251,0,0,63.545902,0,1,1,1,1,1,
1.596768,-2.231735,177.789932,23.345917,-0.278689,-0.949562,-0.143752,-0.059356,0.166426,-0.984266,2.195637,0.160451,47.796444,1,0,1,0,0,0,,0.882446,-13.770058,169.635254,20.802576,0.073243,-0.993539,-0.086697,-0.070938,0.08152,-0.994144,0,0,63.344704,0,1,1,1,1,1,
1.663432,-2.051594,177.065002,23.438652,-0.267371,-0.954067,-0.135163,-0.058788,0.15616,-0.985981,2.022583,0,48.603024,1,0,1,0,0,0,,0.882551,-13.414791,169.812592,20.583519,0.072736,-0.993562,-0.086862,-0.070529,0.08175,-0.994154,0,0,63.195602,0,1,1,1,1,1,
1.664441,-1.476871,176.817078,22.88736,-0.256427,-0.956944,-0.136026,-0.053586,0.15459,-0.986524,1.836713,0,51.392361,1,0,1,1,0,0,,0.882661,-13.064678,169.99321,20.416651,0.071031,-0.993704,-0.086639,-0.06979,0.081694,-0.994211,0,0,63.135983,0,1,1,1,1,1,
1.692935,-0.828487,177.034698,22.415754,-0.256855,-0.955728,-0.143558,-0.048516,0.161105,-0.985744,1.757267,0,53.935936,1,0,1,1,0,0,,0.882768,-12.75481,170.396515,20.244009,0.069754,-0.993725,-0.087439,-0.068939,0.082641,-0.994192,0,0,63.166336,0,1,1,1,1,1,
1.705827,0.231081,177.690002,22.177624,-0.265644,-0.951455,-0.155456,-0.039096,0.171748,-0.984365,1.770156,0,54.636826,1,0,1,1,0,0,,0.882872,-12.49522,170.844818,20.083494,0.069145,-0.993701,-0.088194,-0.067871,0.083515,-0.994193,0,0,63.179066,0,1,1,1,1,1,
1.74956,0.385386,178.203217,22.666698,-0.268902,-0.950129,-0.157944,-0.035759,0.173719,-0.984146,1.849779,0,53.482071,1,0,1,1,0,0,,0.883153,-12.339291,171.162201,20.01951,0.067727,-0.99371,-0.089178,-0.067214,0.084635,-0.994142,0,0,63.184086,0,1,1,1,1,1,
1.788477,-0.302685,178.310944,23.011513,-0.273508,-0.949533,-0.153559,-0.041529,0.171155,-0.984369,2.121871,0.134058,50.809818,1,0,1,0,0,0,,0.883193,-12.395809,171.201889,19.927458,0.067146,-0.993723,-0.089478,-0.067031,0.084985,-0.994125,0,0,63.10445,0,1,1,1,1,1,
1.816589,-0.917381,177.209915,23.507637,-0.259747,-0.95629,-0.134314,-0.049773,0.152161,-0.987102,2.258589,0.25319,45.932449,1,0,1,0,0,0,,0.8833,-12.714745,171.412872,19.940849,0.06328,-0.993815,-0.091257,-0.067226,0.086988,-0.993939,0,0,62.956341,0,1,1,1,1,1,
1.834106,-0.950569,174.748962,22.67061,-0.235997,-0.965742,-0.107928,-0.047814,0.12247,-0.99132,2.163518,0.129686,45.124859,1,0,1,0,0,0,,0.883408,-13.681713,172.251602,19.929422,0.040673,-0.994507,-0.096449,-0.069172,0.093494,-0.993214,0.082393,0,62.699097,0,1,1,1,1,1,
1.865403,-0.680641,172.856781,22.408171,-0.223839,-0.969991,-0.094944,-0.04206,0.106939,-0.993376,2.021071,0,45.618061,1,0,1,1,0,0,,0.88352,-15.164276,174.070679,19.94174,-0.003111,-0.993569,-0.113187,-0.083303,0.113052,-0.990091,0.291121,0,63.957428,0,1,1,1,1,1,
1.890467,-0.155334,172.159225,22.212027,-0.215444,-0.972486,-0.088629,-0.034463,0.098276,-0.994562,1.902561,0,47.152508,1,0,1,1,0,0,,0.883625,-16.845257,175.344208,19.22872,-0.052665,-0.988592,-0.14111,-0.116542,0.146425,-0.982333,0.605849,0,62.219715,0,0,1,1,1,1,
1.921242,0.978069,172.486053,21.990128,-0.210012,-0.973304,-0.092601,-0.027147,0.100482,-0.994568,1.790442,0,49.339195,1,0,1,1,0,0,,0.883734,-18.238155,175.753601,19.635151,0.013668,-0.983896,-0.178221,-0.147956,0.174286,-0.973516,0.921825,0,62.138008,0,0,1,1,0,0,
1.964717,1.642464,173.619659,21.369764,-0.209791,-0.97185,-0.107219,-0.019578,0.113812,-0.993309,1.722486,0,52.50267,1,0,1,1,0,0,,0.883839,-18.701702,172.238739,18.968075,0.054103,-0.982162,-0.180087,-0.15194,0.170153,-0.973633,1.144453,0,61.398407,0.432014,0,1,1,0,0,
1.990152,1.652384,174.906906,20.330629,-0.224984,-0.966712,-0.121859,-0.0098,0.127305,-0.991815,1.735362,0,54.263847,1,0,1,1,0,0,,0.883953,-18.576111,172.38269,19.863461,0.058835,-0.979003,-0.195172,-0.154039,0.184265,-0.970731,1.240265,0,57.404919,0.608865,0,1,1,0,0,
2.035109,0.854694,175.143677,20.612467,-0.233718,-0.964229,-0.125055,-0.008829,0.130717,-0.991381,1.834022,0,52.842789,1,0,1,1,0,0,,0.884061,-18.579113,175.365097,19.675173,-0.018832,-0.971819,-0.234975,-0.153682,0.235037,-0.95976,1.467441,0,61.063911,1,0,1,1,0,0,
2.06119,-0.853806,174.713455,21.007542,-0.248381,-0.961741,-0.115585,-0.021726,0.124825,-0.991941,2.144178,0.137932,49.191746,1,0,1,0,0,0,,0.884171,-18.506927,178.055496,20.59411,-0.087127,-0.962248,-0.257852,-0.172735,0.269508,-0.94738,1.695743,0,62.169369,1,0,1,1,0,0,
2.083174,-2.24239,173.610214,21.06872,-0.243903,-0.964608,-0.10021,-0.029481,0.110657,-0.993421,2.181725,0.142575,46.989052,1,0,1,0,0,0,,0.884282,-18.311047,178.179642,21.185398,-0.143948,-0.957701,-0.249175,-0.183115,0.273227,-0.94436,1.79231,0,61.966038,0.873184,0,1,1,0,0,
2.101519,-2.526226,173.221741,20.985775,-0.220752,-0.970604,-0.095898,-0.031956,0.105469,-0.993909,1.934167,0,48.083275,1,0,1,1,0,0,,0.89373,-19.061573,178.353577,21.504639,-0.143611,-0.956489,-0.253978,-0.210732,0.280308,-0.936493,1.842993,0,61.035046,0.793213,0,1,1,0,0,
2.118691,-2.365025,173.28894,20.875502,-0.219352,-0.970797,-0.097148,-0.030489,0.106345,-0.993862,1.822416,0,50.103878,1,0,1,1,0,0,,0.918199,-19.474518,178.490891,21.659517,-0.136709,-0.953328,-0.269214,-0.221936,0.294333,-0.929577,1.892093,0,60.643677,0.734365,0,1,1,0,0,
2.135367,-1.889297,174.146164,20.558294,-0.21957,-0.969547,-0.108483,-0.028742,0.117577,-0.992648,1.737366,0,52.396126,1,0,1,1,0,0,,0.951914,-19.906101,179.792007,21.024454,-0.110191,-0.943416,-0.312768,-0.223049,0.33013,-0.917204,1.996818,0,61.775803,0.820647,0,1,0,0,0,
2.155185,-1.393063,175.0065,19.880896,-0.227284,-0.966699,-0.117625,-0.026031,0.126774,-0.99159,1.716438,0,53.673706,1,0,1,1,0,0,,0.982655,-20.448601,180.910873,20.095047,-0.082111,-0.931785,-0.353603,-0.22302,0.362983,-0.904713,2.079064,0,63.295105,0.836281,0,1,0,0,0,
2.182901,-0.909969,176.077591,19.285202,-0.238943,-0.963157,-0.123426,-0.024353,0.133011,-0.990815,1.71391,0,54.117916,1,0,1,1,0,0,,1.028883,-21.48175,181.749481,18.220932,-0.063342,-0.922822,-0.379984,-0.223168,0.384204,-0.89587,2.100165,0,63.872513,0.811568,0,1,0,0,0,
2.21972,-0.567417,176.782181,18.971769,-0.247742,-0.960404,-0.127464,-0.023888,0.137581,-0.990202,1.748617,0,53.390514,1,0,1,1,0,0,,1.048555,-22.527683,181.539215,16.516781,-0.059517,-0.923339,-0.379346,-0.226852,0.382587,-0.895637,2.09697,0,62.780937,0.760477,0,1,0,0,0,
2.249736,-1.171627,176.502899,19.645405,-0.249099,-0.960529,-0.123831,-0.035607,0.136858,-0.98995,1.899177,0,50.110523,1,0,1,1,0,0,,1.075942,-23.389732,180.753479,14.659283,-0.045937,-0.926116,-0.374433,-0.230044,0.374561,-0.898211,2.110809,0,61.146973,0.799548,0,1,0,0,0,
2.279829,-2.175892,175.978012,19.51454,-0.238901,-0.96373,-0.118954,-0.043365,0.132967,-0.990171,1.927717,0,48.285927,1,0,1,1,0,0,,1.104722,-24.304188,179.445465,13.48059,-0.040839,-0.930701,-0.363495,-0.233402,0.36262,-0.902236,2.149825,0,58.153381,0.788915,0,1,0,0,0,
2.326728,-3.048389,175.975525,18.927401,-0.227011,-0.966644,-0.1186,-0.047246,0.132567,-0.990047,1.819321,0,49.949577,1,0,1,1,0,0,,1.114957,-25.086445,178.247238,12.911942,-0.024468,-0.93536,-0.35285,-0.245769,0.347751,-0.904802,2.18484,0,55.753368,0.823658,0,1,0,0,0,
2.351189,-3.219887,176.643982,19.170935,-0.226271,-0.965878,-0.126016,-0.047611,0.140184,-0.98898,1.756025,0,52.207348,1,0,1,1,0,0,,1.154168,-26.002041,177.356049,12.350206,-0.009034,-0.937232,-0.348588,-0.261599,0.338677,-0.903805,2.245144,0,53.727859,0.950422,0,1,0,0,0,
2.380605,-3.03017,178.108353,19.454405,-0.230501,-0.963321,-0.137413,-0.04579,0.151798,-0.98735,1.745706,0,52.02179,1,0,1,1,0,0,,1.173433,-26.516197,175.751373,12.077042,0.005099,-0.93872,-0.344643,-0.273694,0.330177,-0.903368,2.37589,0,51.416538,1,0,1,0,0,0,
2.415113,-2.588924,179.112991,20.798229,-0.248131,-0.958145,-0.142792,-0.044104,0.158422,-0.986386,1.918289,0,50.158096,1,0,1,1,0,0,,1.198596,-26.270367,174.238815,12.03362,0.020908,-0.941516,-0.336318,-0.281037,0.317293,-0.905728,2.45838,0,48.694538,1,0,1,0,0,0,
2.434464,-2.5457,179.513153,21.764858,-0.249577,-0.95772,-0.143124,-0.049427,0.160207,-0.985845,2.079015,0.100428,46.711662,1,0,1,0,0,0,,1.230336,-25.51543,173.101379,12.290128,0.033408,-0.944827,-0.325861,-0.285139,0.303482,-0.909172,2.510328,0,45.795269,1,0,1,0,0,0,
2.466695,-2.802505,179.818665,22.085606,-0.242546,-0.958821,-0.147763,-0.054531,0.165544,-0.984694,2.079104,0.068613,45.256393,1,0,1,0,0,0,,1.244907,-24.758339,172.621399,12.686485,0.039793,-0.947093,-0.318484,-0.287579,0.294394,-0.911389,2.518862,0,44.68642,1,0,1,0,0,0,
2.496481,-3.037437,180.230621,21.360531,-0.22737,-0.96114,-0.156567,-0.053071,0.172769,-0.983532,1.936562,0,46.810482,1,0,1,1,0,0,,1.273155,-23.91008,172.667908,13.310844,0.041187,-0.947622,-0.316726,-0.28912,0.29213,-0.91163,2.472697,0,44.06604,1,0,1,0,0,0,
2.51229,-2.779617,180.637512,20.708338,-0.219196,-0.962024,-0.162673,-0.046753,0.176892,-0.983119,1.848967,0,48.893822,1,0,1,1,0,0,,1.305319,-23.098061,172.821609,13.984578,0.045251,-0.94711,-0.317703,-0.290396,0.291824,-0.911323,2.377426,0,42.950626,1,0,1,0,0,0,
2.531941,-2.520763,180.945511,20.43997,-0.214388,-0.962052,-0.168803,-0.041879,0.181717,-0.982459,1.819139,0,50.22747,1,0,1,1,0,0,,1.322027,-22.012146,173.125565,14.989595,0.063518,-0.945839,-0.318362,-0.291382,0.28753,-0.912372,2.273452,0,42.39566,0.850825,0,1,0,0,0,
2.563231,-2.225563,181.220627,20.679462,-0.216914,-0.960655,-0.173465,-0.037581,0.185782,-0.981872,1.847564,0,50.140461,1,0,1,1,0,0,,1.366876,-21.013779,173.579834,15.86685,0.080756,-0.944096,-0.319628,-0.289664,0.284606,-0.913835,2.223869,0,42.372021,0.737512,0,1,0,0,0,
2.577883,-1.859211,181.269897,21.590834,-0.23415,-0.956396,-0.174588,-0.033161,0.187332,-0.981737,1.988003,0,49.006954,1,0,1,1,0,0,,1.390439,-19.508339,174.315414,16.80759,0.088917,-0.944114,-0.3174,-0.282499,0.281672,-0.916982,2.145901,0,42.965702,0.631617,0,1,0,0,0,
2.595474,-2.11565,181.301056,22.487068,-0.242358,-0.955316,-0.169216,-0.037433,0.183493,-0.982308,2.138048,0.125336,45.993164,1,0,1,0,0,0,,1.406627,-18.088364,175.248123,16.845387,0.094232,-0.945256,-0.312427,-0.274366,0.277013,-0.920862,2.056068,0,44.384403,0.5671,0,1,0,0,0,
2.62271,-2.549599,181.357376,22.843765,-0.234869,-0.958217,-0.16327,-0.043089,0.178067,-0.983074,2.17938,0.138412,43.479824,1,0,1,0,0,0,,1.435511,-17.432228,176.089462,16.723398,0.09596,-0.946401,-0.30841,-0.269218,0.273615,-0.923394,2.018018,0,44.621086,0.603029,0,1,1,0,0,
2.652135,-3.223598,181.241577,22.317741,-0.225563,-0.961421,-0.157454,-0.047541,0.172289,-0.983899,2.177375,0.119499,42.134407,1,0,1,0,0,0,,1.511425,-16.782539,179.955872,17.576111,0.071187,-0.942211,-0.327369,-0.263186,0.298828,-0.917298,2.0684,0,43.850964,0.66516,0,1,0,0,0,
2.680505,-3.559425,180.848831,21.609312,-0.214299,-0.964431,-0.154755,-0.047749,0.16859,-0.984529,2.079229,0.013179,43.041553,1,0,1,0,0,0,,1.52079,-16.988609,182.063583,18.083982,0.046928,-0.928653,-0.36797,-0.259823,0.344348,-0.902173,2.259319,0.015534,44.474953,0.824127,0,1,0,0,0,
2.707879,-3.363415,181.193253,20.6528,-0.205764,-0.965643,-0.158727,-0.03913,0.170187,-0.984635,1.859622,0,46.77599,1,0,1,1,0,0,,1.552499,-17.206978,183.964127,18.259544,0.022144,-0.919279,-0.392984,-0.257084,0.374626,-0.890822,2.369726,0.087508,45.547413,1,0,1,0,0,0,
,,,,,,,,,,,,,,,,,,,,1.565145,-17.456387,185.935349,18.3536,0.002616,-0.909893,-0.414834,-0.252828,0.400756,-0.880609,2.422358,0.114509,47.363068,1,0,1,0,0,0,
,,,,,,,,,,,,,,,,,,,,1.582944,-17.873146,187.812698,18.222576,-0.010295,-0.901766,-0.432101,-0.249197,0.420804,-0.872253,2.413519,0.033525,49.756989,1,0,1,0,0,0,
,,,,,,,,,,,,,,,,,,,,1.611299,-18.53746,189.339401,18.167114,-0.007267,-0.893201,-0.4496,-0.248831,0.437084,-0.864315,2.393936,0,51.683441,1,0,1,0,0,0,
,,,,,,,,,,,,,,,,,,,,1.627868,-19.150963,190.820908,18.17717,-0.008389,-0.8857,-0.464183,-0.248078,0.451531,-0.857075,2.383116,0,52.960232,1,0,1,0,0,0,
0.424857,-20.435375,177.519119,-0.004055,-0.083541,-0.992688,-0.08713,-0.180975,0.101095,-0.978278,0.607575,0,55.814289,0,1,1,1,1,1,,1.643796,-19.857872,192.042389,17.9562,-0.010374,-0.881863,-0.471391,-0.246626,0.45911,-0.85346,2.378689,0,53.529922,1,0,1,0,0,0,
0.771539,-26.286377,193.486969,28.868549,-0.300976,-0.947548,-0.107549,-0.341666,0.212437,-0.915497,1.610549,0,38.697948,1,0,1,1,0,0,,1.678854,-20.547813,193.338943,17.568411,-0.012012,-0.879086,-0.476511,-0.244531,0.464658,-0.851057,2.3749,0,54.061684,1,0,1,0,0,0,
0.778624,-26.609737,194.150848,29.64241,-0.329818,-0.939396,-0.093569,-0.342391,0.211398,-0.915467,1.6733,0,38.941551,1,0,1,1,0,0,,1.704177,-21.059887,194.823883,17.332335,-0.019655,-0.876222,-0.481507,-0.240907,0.471561,-0.848289,2.37185,0,54.717258,1,0,1,0,0,0,
0.783024,-22.537449,186.248932,29.68656,-0.341311,-0.938167,-0.057877,-0.344268,0.182068,-0.921049,1.873057,0,41.00914,0.71861,0,1,1,0,0,,1.732795,-21.526794,196.469238,17.274218,-0.025355,-0.871991,-0.488865,-0.234413,0.480574,-0.845044,2.375627,0,54.765663,1,0,1,0,0,0,
0.783118,-22.555325,185.981567,29.470579,-0.339692,-0.938726,-0.058331,-0.344972,0.18205,-0.920789,1.872293,0,41.092129,0.716402,0,1,1,0,0,,1.74784,-22.206985,197.830215,17.090153,-0.029885,-0.870914,-0.490525,-0.231858,0.4834,-0.844137,2.359418,0.074756,52.455921,1,0,1,0,0,0,
0.783212,-22.488438,185.529404,28.994738,-0.338262,-0.93926,-0.058038,-0.344672,0.181045,-0.9211,1.869805,0,41.055298,0.715564,0,1,1,0,0,,1.766559,-23.051231,199.448807,17.090069,-0.023547,-0.873083,-0.487003,-0.232638,0.47855,-0.846681,2.225338,0,50.192116,0.770546,0,1,0,0,0,
0.783305,-22.506889,185.317276,28.497166,-0.336616,-0.939838,-0.058261,-0.344343,0.180445,-0.92134,1.866779,0,41.139854,0.717687,0,1,1,0,0,,1.79082,-23.720757,200.216629,16.867167,-0.0143,-0.876817,-0.480612,-0.234815,0.470164,-0.850769,2.148118,0,49.235336,0.749626,0,1,0,0,0,
0.7834,-22.53756,185.285416,28.208572,-0.333923,-0.940728,-0.05938,-0.344203,0.18034,-0.921413,1.864656,0,41.253139,0.719879,0,1,1,0,0,,1.807998,-24.637829,201.139679,16.117359,-0.012588,-0.885784,-0.463926,-0.2396,0.453119,-0.858648,2.027815,0,48.650517,0.791819,0,1,0,0,0,
0.783494,-22.525009,185.229156,28.084398,-0.331766,-0.941449,-0.060041,-0.344284,0.18009,-0.921432,1.864424,0,41.286499,0.722356,0,1,1,0,0,,1.855197,-25.792217,201.942001,14.790213,-0.00661,-0.89788,-0.44019,-0.244711,0.428267,-0.869887,1.950775,0,47.590694,0.812688,0,1,1,0,0,
0.783587,-22.503071,185.16214,27.926765,-0.329677,-0.942115,-0.0611,-0.344065,0.180162,-0.921499,1.864296,0,41.350971,0.722997,0,1,1,0,0,,1.87973,-26.29245,202.274597,14.566587,0.003644,-0.900372,-0.435106,-0.246763,0.420843,-0.872925,1.917053,0,47.212498,0.826154,0,1,1,0,0,
0.799927,-22.496021,185.069092,27.759581,-0.327906,-0.942666,-0.062115,-0.343848,0.180331,-0.921547,1.864359,0,41.414433,0.724042,0,1,1,0,0,,1.897367,-26.88102,203.047073,14.425547,0.015685,-0.901706,-0.432066,-0.248685,0.415022,-0.875164,1.892915,0,46.866074,0.838432,0,1,1,0,0,
0.809096,-22.51968,185.0009,27.661581,-0.325722,-0.94333,-0.063508,-0.343802,0.180748,-0.921483,1.864359,0,41.490726,0.727169,0,1,1,0,0,,1.937177,-27.167896,203.653152,14.128511,0.016869,-0.903073,-0.429156,-0.248323,0.411985,-0.876701,1.893439,0,46.688457,0.853274,0,1,1,0,0,
0.809985,-22.475677,184.893875,27.609905,-0.324631,-0.943638,-0.064511,-0.343786,0.181259,-0.921388,1.865764,0,41.499737,0.728765,0,1,1,0,0,,1.954913,-27.222313,204.325516,13.789785,0.010242,-0.905337,-0.424571,-0.246336,0.409224,-0.878552,1.91686,0,45.784744,0.86404,0,1,1,0,0,
0.81075,-22.400543,184.773743,27.584455,-0.324141,-0.943799,-0.064619,-0.343925,0.181201,-0.921348,1.867071,0,41.492805,0.728789,0,1,1,0,0,,2.024422,-27.113483,205.508881,13.700126,-0.004701,-0.906118,-0.422999,-0.242295,0.411431,-0.878645,1.953378,0,45.396782,0.882652,0,1,1,0,0,
0.811062,-22.028217,184.123505,27.703382,-0.32495,-0.943682,-0.062227,-0.344518,0.179395,-0.92148,1.87163,0,41.243935,0.720311,0,1,1,0,0,,2.024634,-27.020336,206.891144,14.200144,-0.019773,-0.904439,-0.426144,-0.238598,0.418181,-0.876468,2.010286,0,44.877586,0.869061,0,1,0,0,0,
0.811264,-21.739796,183.711578,27.822659,-0.324726,-0.943801,-0.061584,-0.344872,0.178784,-0.921466,1.873344,0,41.240742,0.714592,0,1,1,0,0,,2.050566,-27.397762,208.884705,15.583541,-0.033864,-0.897032,-0.440666,-0.239473,0.435358,-0.867823,2.154088,0.078083,46.006531,0.888591,0,1,0,0,0,
0.824773,-21.463512,183.437775,27.997694,-0.324319,-0.943908,-0.062091,-0.34508,0.179171,-0.921313,1.87431,0,41.427631,0.708622,0,1,1,0,0,,2.068657,-27.848976,210.555481,16.688946,-0.030915,-0.885556,-0.463502,-0.245571,0.45624,-0.855301,2.259053,0.099378,48.622013,0.933313,0,1,0,0,0,
0.824943,-21.257519,182.7686,27.90308,-0.32049,-0.945113,-0.063616,-0.34424,0.178773,-0.921704,1.872178,0,41.552441,0.701693,0,1,1,0,0,,2.101867,-28.140472,211.651138,17.112886,-0.032201,-0.876983,-0.47944,-0.247726,0.471725,-0.846232,2.308376,0.044476,50.785549,1,0,1,0,0,0,
0.825054,-20.990826,182.185226,28.024065,-0.314701,-0.946653,-0.06937,-0.34312,0.181597,-0.92157,1.85694,0,41.979954,0.710833,0,1,1,0,0,,2.125834,-28.533714,212.406845,17.22616,-0.03067,-0.870763,-0.490746,-0.251979,0.481855,-0.839239,2.311636,0,51.951431,1,0,1,0,0,0,
0.825191,-20.541687,181.723145,28.10829,-0.314924,-0.946239,-0.073855,-0.340347,0.185226,-0.921876,1.836047,0,42.361931,0.729364,0,1,1,0,0,,2.143334,-29.018307,213.035278,16.966797,-0.020659,-0.865001,-0.501345,-0.257865,0.489096,-0.833241,2.311247,0,52.294846,1,0,1,0,0,0,
0.825341,-20.085003,181.726776,28.095201,-0.322079,-0.942984,-0.083936,-0.334475,0.196285,-0.921737,1.823302,0,43.19725,0.743138,0,1,1,0,0,,2.190097,-29.289669,214.175873,16.201046,-0.019145,-0.860111,-0.509748,-0.262097,0.496329,-0.827625,2.340953,0.110704,51.524303,1,0,1,0,0,0,
0.825453,-19.707333,182.143295,27.912945,-0.327739,-0.939796,-0.096799,-0.328814,0.209518,-0.92086,1.811233,0,43.813591,0.800798,0,1,1,0,0,,2.208974,-29.288841,214.812958,15.817047,-0.018148,-0.858142,-0.513092,-0.26238,0.499278,-0.825759,2.319189,0.150964,50.312614,1,0,1,0,0,0,
0.844371,-19.524803,182.473236,26.323898,-0.303439,-0.94435,-0.126996,-0.320828,0.226756,-0.919593,1.776623,0,45.242336,0.869192,0,1,1,0,0,,2.226296,-29.119221,215.028519,15.071485,-0.021199,-0.859581,-0.51056,-0.261768,0.497632,-0.826946,2.233044,0.153946,48.432468,0.754606,0,1,0,0,0,
0.859789,-18.809589,182.471939,25.168673,-0.275899,-0.947011,-0.164469,-0.303418,0.24817,-0.919972,1.745185,0,46.680172,0.948259,0,1,1,0,0,,2.252661,-28.695023,214.837524,14.030866,-0.027634,-0.867436,-0.496782,-0.260164,0.486086,-0.834287,2.116816,0.047514,47.25528,0.807822,0,1,0,0,0,
0.899572,-18.512489,182.446747,24.932451,-0.258841,-0.947934,-0.185533,-0.297484,0.260976,-0.918365,1.735805,0,47.143555,0.982956,0,1,1,0,0,,2.271105,-28.278126,214.60495,13.274704,-0.020538,-0.875689,-0.482438,-0.260812,0.470524,-0.842962,2.029654,0,46.593567,0.841669,0,1,0,0,0,
0.932725,-18.108463,182.351807,23.923498,-0.248755,-0.949205,-0.192696,-0.290397,0.262888,-0.920087,1.760267,0,47.149498,0.988814,0,1,1,0,0,,2.298873,-27.903824,214.643417,12.503793,-0.005008,-0.881072,-0.472955,-0.260312,0.457804,-0.85009,1.9423,0,46.521763,0.870603,0,1,1,0,0,
0.966129,-17.885857,182.123367,23.309992,-0.240554,-0.9509,-0.194735,-0.284954,0.260971,-0.922332,1.854936,0,46.08807,0.950958,0,1,1,0,0,,2.339546,-27.738167,214.858643,11.514553,0.007279,-0.883834,-0.467744,-0.258648,0.450175,-0.85466,1.890615,0,46.886047,0.905883,0,1,1,0,0,
1.004923,-18.341995,182.366669,24.323406,-0.219559,-0.951733,-0.214472,-0.28621,0.272999,-0.918453,1.925426,0,45.554363,0.905123,0,1,1,0,0,,2.367693,-27.596237,215.328003,10.295906,0.018277,-0.886721,-0.461943,-0.258301,0.442148,-0.858945,1.871061,0,47.15004,0.9367,0,1,1,0,0,
1.039704,-18.704342,182.752579,24.22401,-0.21397,-0.949587,-0.229133,-0.28495,0.285039,-0.915181,1.939864,0,45.724834,0.891669,0,1,1,0,0,,2.398248,-27.146141,215.76799,9.263707,0.026039,-0.888181,-0.458755,-0.255622,0.437738,-0.862,1.859389,0,46.68325,0.936066,0,1,1,0,0,
1.062898,-18.656452,184.003525,23.809967,-0.219141,-0.944517,-0.244672,-0.277515,0.300748,-0.912434,1.85233,0,46.963921,0.95485,0,1,1,0,0,,2.415216,-26.93969,216.43924,8.696263,0.030978,-0.889462,-0.455958,-0.255553,0.433966,-0.863925,1.858313,0,46.078739,0.914555,0,1,1,0,0,
1.092449,-18.147995,184.659302,23.079376,-0.219787,-0.941072,-0.257056,-0.266308,0.311368,-0.912211,1.817638,0,47.37344,0.965635,0,1,1,0,0,,2.433196,-26.844467,216.963684,8.60074,0.034619,-0.889829,-0.454979,-0.256772,0.43205,-0.864523,1.865443,0,45.319462,0.876603,0,1,1,0,0,
1.115154,-17.088726,184.961151,21.351009,-0.221392,-0.937311,-0.269135,-0.248867,0.32115,-0.913744,1.814001,0,48.121304,0.940579,0,1,1,0,0,,2.450242,-26.759457,217.401489,8.606795,0.035257,-0.889848,-0.454892,-0.257554,0.431709,-0.864461,1.872332,0,44.943771,0.854963,0,1,1,0,0,
1.124306,-15.799847,185.251862,20.401552,-0.226778,-0.933061,-0.27923,-0.239277,0.331288,-0.912686,1.815624,0,48.835327,0.940531,0,1,1,0,0,,2.46741,-26.675755,217.773468,8.673287,0.035153,-0.889832,-0.454933,-0.258469,0.431631,-0.864227,1.882793,0,44.760475,0.842671,0,1,1,0,0,
1.141855,-15.000092,186.012878,19.845144,-0.227609,-0.930612,-0.286629,-0.234321,0.33805,-0.911491,1.825741,0,49.259773,0.959452,0,1,1,0,0,,2.484598,-26.669075,218.084015,8.826837,0.034548,-0.889818,-0.455007,-0.259489,0.431678,-0.863898,1.905051,0,44.118839,0.823703,0,1,1,0,0,
