time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
1.246659,-0.852226,259.968018,14.040628,-0.024538,-0.968687,-0.24707,-0.320993,0.241692,-0.915723,1.313062,0,56.551037,1,0,1,0,0,1,,1.185666,-9.345463,203.945328,30.341824,0.227248,-0.883954,-0.408635,-0.087778,0.399313,-0.912603,1.150084,0,68.201828,1,0,1,0,0,1,
1.27708,-0.859146,259.84787,14.117379,-0.024088,-0.968792,-0.246702,-0.320876,0.241209,-0.915891,1.31295,0,56.565403,1,0,1,0,0,1,,1.203463,-10.07375,203.385696,30.147968,0.236053,-0.883699,-0.404171,-0.09235,0.393642,-0.914613,1.103475,0,68.461754,1,0,1,0,0,1,
1.279922,-0.926407,259.75116,14.110683,-0.02371,-0.968936,-0.246171,-0.320854,0.240588,-0.916062,1.311116,0,56.70491,1,0,1,0,0,1,,1.220746,-10.626915,202.750656,30.247267,0.24305,-0.88331,-0.400862,-0.096107,0.389293,-0.916087,1.077951,0,68.667252,0.98902,0,1,0,0,1,
1.299352,-1.040596,259.567169,14.101809,-0.022134,-0.969077,-0.245765,-0.321264,0.239682,-0.916156,1.303743,0,56.900612,1,0,1,0,0,1,,1.237213,-11.508667,202.660599,30.442963,0.250164,-0.880234,-0.403245,-0.103056,0.389914,-0.915066,1.056986,0,68.809357,0.987754,0,1,0,0,1,
1.314501,-1.192413,259.319763,14.076662,-0.01973,-0.969191,-0.24552,-0.32178,0.238658,-0.916242,1.299271,0,57.167908,1,0,1,0,0,1,,1.256134,-12.066528,202.599808,30.597652,0.256159,-0.87836,-0.403567,-0.108819,0.38864,-0.914941,1.050594,0,68.754684,0.973679,0,1,0,0,1,
1.331699,-1.350433,259.028442,14.107022,-0.01799,-0.969472,-0.24454,-0.322213,0.237153,-0.916481,1.288506,0,57.438801,1,0,1,0,0,1,,1.271938,-12.623661,202.840683,30.866436,0.261356,-0.87562,-0.406181,-0.111571,0.390582,-0.913782,1.04571,0,69.03376,0.963492,0,1,0,0,1,
1.355158,-1.468201,258.77713,14.156571,-0.017619,-0.969685,-0.243723,-0.322678,0.236233,-0.916555,1.281811,0,57.584591,1,0,1,0,0,1,,1.289015,-13.020702,203.042603,31.19673,0.266261,-0.872842,-0.408965,-0.113744,0.392866,-0.912534,1.043722,0,69.175911,0.953104,0,1,0,0,1,
1.372157,-1.628357,258.650848,14.16245,-0.017969,-0.96972,-0.243556,-0.322935,0.236168,-0.916481,1.278248,0,57.6408,1,0,1,0,0,1,,1.30694,-13.412334,203.170898,31.593187,0.270144,-0.870586,-0.41122,-0.114719,0.394953,-0.911511,1.035828,0,69.243683,0.943513,0,1,0,1,1,
1.386493,-1.780933,258.63623,14.133366,-0.01997,-0.969805,-0.243062,-0.323117,0.236325,-0.916377,1.27821,0,57.683578,1,0,1,0,0,1,,1.322235,-13.688854,203.342102,31.952574,0.274788,-0.867937,-0.413736,-0.115843,0.397281,-0.910356,1.031708,0,69.204376,0.937225,0,1,0,1,1,
1.402466,-1.859039,258.631378,14.131507,-0.021268,-0.969853,-0.242762,-0.323202,0.236448,-0.916315,1.27602,0,57.726681,1,0,1,0,0,1,,1.340603,-13.963413,203.391479,32.323742,0.279067,-0.86577,-0.415407,-0.116849,0.398763,-0.909579,1.025638,0,69.109062,0.936206,0,1,0,1,1,
